,_id,temperatura,data_coleta
129,5dc20687ea2717e8db2b55d1,27.75432577562219,2019-11-05 23:32:23.663
130,5dc20688ea2717e8db2b55d2,24.349585712750397,2019-11-05 23:32:24.663
131,5dc20689ea2717e8db2b55d3,27.566870363357907,2019-11-05 23:32:25.667
132,5dc2068aea2717e8db2b55d4,25.026083480457203,2019-11-05 23:32:26.665
133,5dc2068bea2717e8db2b55d5,25.180157394208074,2019-11-05 23:32:27.666
134,5dc2068cea2717e8db2b55d6,16.894143359288933,2019-11-05 23:32:28.665
135,5dc2068dea2717e8db2b55d7,20.1869804751347,2019-11-05 23:32:29.665
136,5dc2068eea2717e8db2b55d8,20.015568596405547,2019-11-05 23:32:30.667
137,5dc2068fea2717e8db2b55d9,28.808389689885146,2019-11-05 23:32:31.667
138,5dc20690ea2717e8db2b55da,20.984786268171,2019-11-05 23:32:32.676
139,5dc20691ea2717e8db2b55db,15.244036849289076,2019-11-05 23:32:33.669
140,5dc20692ea2717e8db2b55dc,15.727875265232031,2019-11-05 23:32:34.669
141,5dc20693ea2717e8db2b55dd,16.820107922503567,2019-11-05 23:32:35.673
142,5dc20694ea2717e8db2b55de,20.387404397655896,2019-11-05 23:32:36.668
143,5dc20695ea2717e8db2b55df,22.717887359600716,2019-11-05 23:32:37.669
144,5dc20696ea2717e8db2b55e0,28.36947750466015,2019-11-05 23:32:38.670
145,5dc20697ea2717e8db2b55e1,24.52106868734895,2019-11-05 23:32:39.693
146,5dc20698ea2717e8db2b55e2,28.737683684365557,2019-11-05 23:32:40.671
147,5dc20699ea2717e8db2b55e3,29.273432883610848,2019-11-05 23:32:41.672
148,5dc2069aea2717e8db2b55e4,22.281997284755196,2019-11-05 23:32:42.680
149,5dc2069bea2717e8db2b55e5,26.780381702015767,2019-11-05 23:32:43.672
150,5dc2069cea2717e8db2b55e6,25.21860518760936,2019-11-05 23:32:44.673
151,5dc2069dea2717e8db2b55e7,20.132706965272572,2019-11-05 23:32:45.674
152,5dc2069eea2717e8db2b55e8,21.06934549610331,2019-11-05 23:32:46.674
153,5dc2069fea2717e8db2b55e9,27.62276445559781,2019-11-05 23:32:47.674
154,5dc206a0ea2717e8db2b55ea,21.770630960634207,2019-11-05 23:32:48.675
155,5dc206a1ea2717e8db2b55eb,29.55428088477215,2019-11-05 23:32:49.693
156,5dc206a2ea2717e8db2b55ec,20.90796431865461,2019-11-05 23:32:50.677
157,5dc206a3ea2717e8db2b55ed,21.25156485888814,2019-11-05 23:32:51.678
158,5dc206a4ea2717e8db2b55ee,19.990786350858023,2019-11-05 23:32:52.678
159,5dc206a5ea2717e8db2b55ef,28.15105301468806,2019-11-05 23:32:53.679
160,5dc206a6ea2717e8db2b55f0,23.453866792956394,2019-11-05 23:32:54.680
161,5dc206a7ea2717e8db2b55f1,19.572932762224386,2019-11-05 23:32:55.681
162,5dc206a8ea2717e8db2b55f2,24.511159972767274,2019-11-05 23:32:56.687
163,5dc206a9ea2717e8db2b55f3,15.101924914497635,2019-11-05 23:32:57.682
164,5dc206aaea2717e8db2b55f4,25.21980978969268,2019-11-05 23:32:58.682
165,5dc206abea2717e8db2b55f5,20.928790191065794,2019-11-05 23:32:59.688
166,5dc206acea2717e8db2b55f6,23.682636412290123,2019-11-05 23:33:00.685
167,5dc206adea2717e8db2b55f7,20.76318032775355,2019-11-05 23:33:01.686
168,5dc206aeea2717e8db2b55f8,20.786430903148982,2019-11-05 23:33:02.686
169,5dc206afea2717e8db2b55f9,21.577094494790316,2019-11-05 23:33:03.686
170,5dc206b0ea2717e8db2b55fa,25.10581494967889,2019-11-05 23:33:04.687
171,5dc206b1ea2717e8db2b55fb,25.00422682134198,2019-11-05 23:33:05.687
172,5dc206b2ea2717e8db2b55fc,24.84777650992705,2019-11-05 23:33:06.688
173,5dc206b3ea2717e8db2b55fd,23.716357716540916,2019-11-05 23:33:07.689
174,5dc206b4ea2717e8db2b55fe,26.200898238569863,2019-11-05 23:33:08.689
175,5dc206b5ea2717e8db2b55ff,26.20561686283269,2019-11-05 23:33:09.690
176,5dc206b6ea2717e8db2b5600,19.835116961198402,2019-11-05 23:33:10.690
177,5dc206b7ea2717e8db2b5601,27.80386423243428,2019-11-05 23:33:11.691
178,5dc206b8ea2717e8db2b5602,21.511921934210147,2019-11-05 23:33:12.691
179,5dc206b9ea2717e8db2b5603,16.06870857700446,2019-11-05 23:33:13.691
180,5dc206baea2717e8db2b5604,18.895340045423136,2019-11-05 23:33:14.692
181,5dc206bbea2717e8db2b5605,27.906059527639986,2019-11-05 23:33:15.698
182,5dc206bcea2717e8db2b5606,16.13693676521506,2019-11-05 23:33:16.694
183,5dc206bdea2717e8db2b5607,18.863216136358638,2019-11-05 23:33:17.694
184,5dc206beea2717e8db2b5608,21.684389724976384,2019-11-05 23:33:18.695
185,5dc206bfea2717e8db2b5609,27.061627364250427,2019-11-05 23:33:19.701
186,5dc206c0ea2717e8db2b560a,29.46737878343001,2019-11-05 23:33:20.696
187,5dc206c1ea2717e8db2b560b,28.93512166257962,2019-11-05 23:33:21.697
188,5dc206c2ea2717e8db2b560c,26.63571112288807,2019-11-05 23:33:22.698
189,5dc206c3ea2717e8db2b560d,20.99207483314897,2019-11-05 23:33:23.698
190,5dc206c4ea2717e8db2b560e,27.48321610425188,2019-11-05 23:33:24.699
191,5dc206c5ea2717e8db2b560f,19.276475374296936,2019-11-05 23:33:25.700
192,5dc206c6ea2717e8db2b5610,19.336244877426882,2019-11-05 23:33:26.701
193,5dc206c7ea2717e8db2b5611,24.86840215119048,2019-11-05 23:33:27.702
194,5dc206c8ea2717e8db2b5612,17.38487186081559,2019-11-05 23:33:28.703
195,5dc206c9ea2717e8db2b5613,20.317196226997044,2019-11-05 23:33:29.703
196,5dc206caea2717e8db2b5614,21.913312683438726,2019-11-05 23:33:30.703
197,5dc206cbea2717e8db2b5615,16.425626297699974,2019-11-05 23:33:31.703
198,5dc206ccea2717e8db2b5616,17.549065352176356,2019-11-05 23:33:32.703
199,5dc206cdea2717e8db2b5617,28.511638591138322,2019-11-05 23:33:33.704
200,5dc206ceea2717e8db2b5618,16.449939513769767,2019-11-05 23:33:34.766
201,5dc206d0ea2717e8db2b5619,20.310580187131226,2019-11-05 23:33:36.007
202,5dc206d0ea2717e8db2b561a,23.813832464421488,2019-11-05 23:33:36.711
203,5dc206d1ea2717e8db2b561b,20.32372264178401,2019-11-05 23:33:37.707
204,5dc206d3ea2717e8db2b561c,21.048168859765386,2019-11-05 23:33:39.910
205,5dc206d3ea2717e8db2b561d,25.144049089333222,2019-11-05 23:33:39.911
206,5dc206d4ea2717e8db2b561e,18.73120585551961,2019-11-05 23:33:40.707
207,5dc206d5ea2717e8db2b561f,15.792976351535811,2019-11-05 23:33:41.709
208,5dc206d6ea2717e8db2b5620,19.9227894163294,2019-11-05 23:33:42.711
209,5dc206d7ea2717e8db2b5621,15.62193811943745,2019-11-05 23:33:43.709
210,5dc206d8ea2717e8db2b5622,20.097907802884237,2019-11-05 23:33:44.710
211,5dc206d9ea2717e8db2b5623,28.665974902780512,2019-11-05 23:33:45.711
212,5dc206daea2717e8db2b5624,17.95264418099023,2019-11-05 23:33:46.720
213,5dc206dbea2717e8db2b5625,19.15080619313556,2019-11-05 23:33:47.722
214,5dc206dcea2717e8db2b5626,20.24907029959783,2019-11-05 23:33:48.718
215,5dc206ddea2717e8db2b5627,27.17936798376194,2019-11-05 23:33:49.718
216,5dc206deea2717e8db2b5628,20.885264703323987,2019-11-05 23:33:50.824
217,5dc206dfea2717e8db2b5629,23.336496317553966,2019-11-05 23:33:51.714
218,5dc206e0ea2717e8db2b562a,16.744353886780303,2019-11-05 23:33:52.715
219,5dc206e1ea2717e8db2b562b,15.669015602259432,2019-11-05 23:33:53.716
220,5dc206e2ea2717e8db2b562c,16.111874029666726,2019-11-05 23:33:54.717
221,5dc206e3ea2717e8db2b562d,26.516137973141994,2019-11-05 23:33:55.717
222,5dc206e4ea2717e8db2b562e,21.03167355265886,2019-11-05 23:33:56.720
223,5dc206e5ea2717e8db2b562f,29.070349213264343,2019-11-05 23:33:57.721
224,5dc206e6ea2717e8db2b5630,17.685634452116155,2019-11-05 23:33:58.720
225,5dc206e7ea2717e8db2b5631,26.937668771443498,2019-11-05 23:33:59.720
226,5dc206e8ea2717e8db2b5632,25.743241147799637,2019-11-05 23:34:00.721
227,5dc206e9ea2717e8db2b5633,15.234671413565321,2019-11-05 23:34:01.721
228,5dc206eaea2717e8db2b5634,29.83908133905865,2019-11-05 23:34:02.722
229,5dc206ebea2717e8db2b5635,23.328524065021355,2019-11-05 23:34:03.725
230,5dc206ecea2717e8db2b5636,27.054564692210004,2019-11-05 23:34:04.723
231,5dc206edea2717e8db2b5637,17.40069502891362,2019-11-05 23:34:05.723
232,5dc206eeea2717e8db2b5638,26.817912654555236,2019-11-05 23:34:06.724
233,5dc206efea2717e8db2b5639,27.502340136897004,2019-11-05 23:34:07.727
234,5dc206f0ea2717e8db2b563a,27.492092891996066,2019-11-05 23:34:08.727
235,5dc206f1ea2717e8db2b563b,24.035623140095737,2019-11-05 23:34:09.727
236,5dc206f2ea2717e8db2b563c,18.775540494882563,2019-11-05 23:34:10.732
237,5dc206f3ea2717e8db2b563d,21.61231665011809,2019-11-05 23:34:11.728
238,5dc206f4ea2717e8db2b563e,19.537517037169174,2019-11-05 23:34:12.728
239,5dc206f5ea2717e8db2b563f,20.350811622185773,2019-11-05 23:34:13.728
240,5dc206f6ea2717e8db2b5640,25.23793996964812,2019-11-05 23:34:14.729
241,5dc206f7ea2717e8db2b5641,23.044773028938764,2019-11-05 23:34:15.729
242,5dc206f8ea2717e8db2b5642,15.79512848704519,2019-11-05 23:34:16.730
243,5dc206f9ea2717e8db2b5643,18.976624688967274,2019-11-05 23:34:17.941
244,5dc206fbea2717e8db2b5644,25.00298333630891,2019-11-05 23:34:19.205
245,5dc206fbea2717e8db2b5645,27.011118942244607,2019-11-05 23:34:19.732
246,5dc206fcea2717e8db2b5646,28.012503608286067,2019-11-05 23:34:20.732
247,5dc206fdea2717e8db2b5647,19.220963355956776,2019-11-05 23:34:21.733
248,5dc206feea2717e8db2b5648,23.39808523035707,2019-11-05 23:34:22.734
249,5dc206ffea2717e8db2b5649,19.97788445019628,2019-11-05 23:34:23.734
250,5dc20700ea2717e8db2b564a,24.89092916312792,2019-11-05 23:34:24.735
251,5dc20701ea2717e8db2b564b,23.156509364419186,2019-11-05 23:34:25.741
252,5dc20702ea2717e8db2b564c,27.344181128488852,2019-11-05 23:34:26.737
253,5dc20703ea2717e8db2b564d,17.618506331473736,2019-11-05 23:34:27.737
254,5dc20704ea2717e8db2b564e,29.723017767650756,2019-11-05 23:34:28.739
255,5dc20705ea2717e8db2b564f,25.027981627905223,2019-11-05 23:34:29.740
256,5dc20706ea2717e8db2b5650,29.752906546218387,2019-11-05 23:34:30.751
257,5dc20707ea2717e8db2b5651,19.691069568551463,2019-11-05 23:34:31.741
258,5dc20708ea2717e8db2b5652,21.886374642627572,2019-11-05 23:34:32.740
259,5dc20709ea2717e8db2b5653,29.229026105835484,2019-11-05 23:34:33.741
260,5dc2070aea2717e8db2b5654,25.16120611560886,2019-11-05 23:34:34.742
261,5dc2070bea2717e8db2b5655,28.282138407780653,2019-11-05 23:34:35.743
262,5dc2070cea2717e8db2b5656,22.6665735657521,2019-11-05 23:34:36.742
263,5dc2070dea2717e8db2b5657,25.125419338910305,2019-11-05 23:34:37.743
264,5dc2070eea2717e8db2b5658,29.355996151035356,2019-11-05 23:34:38.746
265,5dc2070fea2717e8db2b5659,18.356513810211638,2019-11-05 23:34:39.744
266,5dc20710ea2717e8db2b565a,16.236494211258748,2019-11-05 23:34:40.756
267,5dc20711ea2717e8db2b565b,17.74606575330443,2019-11-05 23:34:41.747
268,5dc20712ea2717e8db2b565c,29.83749482979514,2019-11-05 23:34:42.749
269,5dc20713ea2717e8db2b565d,26.83476294274541,2019-11-05 23:34:43.748
270,5dc20714ea2717e8db2b565e,25.156504442402863,2019-11-05 23:34:44.748
271,5dc20715ea2717e8db2b565f,15.968963426382409,2019-11-05 23:34:45.748
272,5dc20716ea2717e8db2b5660,18.274920770036527,2019-11-05 23:34:46.750
273,5dc20717ea2717e8db2b5661,21.690098496203067,2019-11-05 23:34:47.751
274,5dc20718ea2717e8db2b5662,29.494396109072206,2019-11-05 23:34:48.751
275,5dc20719ea2717e8db2b5663,29.5352676517965,2019-11-05 23:34:49.752
276,5dc2071aea2717e8db2b5664,16.867401343262706,2019-11-05 23:34:50.753
277,5dc2071bea2717e8db2b5665,22.143080228434467,2019-11-05 23:34:51.754
278,5dc2071cea2717e8db2b5666,29.443221649767494,2019-11-05 23:34:52.754
279,5dc2071dea2717e8db2b5667,29.538354777751685,2019-11-05 23:34:53.754
280,5dc2071eea2717e8db2b5668,20.632885197709196,2019-11-05 23:34:54.755
281,5dc2071fea2717e8db2b5669,22.343595284692615,2019-11-05 23:34:55.756
282,5dc20720ea2717e8db2b566a,29.958015942643236,2019-11-05 23:34:56.758
283,5dc20721ea2717e8db2b566b,22.49691848426611,2019-11-05 23:34:57.757
284,5dc20722ea2717e8db2b566c,26.73249157653941,2019-11-05 23:34:58.758
285,5dc20723ea2717e8db2b566d,17.428982505220667,2019-11-05 23:34:59.758
286,5dc20724ea2717e8db2b566e,23.62930014079697,2019-11-05 23:35:00.761
287,5dc20725ea2717e8db2b566f,22.519455212228827,2019-11-05 23:35:01.761
288,5dc20726ea2717e8db2b5670,25.68661708155694,2019-11-05 23:35:02.761
289,5dc20727ea2717e8db2b5671,21.14232605672503,2019-11-05 23:35:03.761
290,5dc20728ea2717e8db2b5672,28.55855203267987,2019-11-05 23:35:04.761
291,5dc20729ea2717e8db2b5673,17.937623026440153,2019-11-05 23:35:05.762
292,5dc2072aea2717e8db2b5674,26.846960185594213,2019-11-05 23:35:06.765
293,5dc2072bea2717e8db2b5675,28.103462392639337,2019-11-05 23:35:07.766
294,5dc2072cea2717e8db2b5676,20.099851649343734,2019-11-05 23:35:08.763
295,5dc2072dea2717e8db2b5677,29.91607643960871,2019-11-05 23:35:09.764
296,5dc2072eea2717e8db2b5678,15.746812842500635,2019-11-05 23:35:10.764
297,5dc2072fea2717e8db2b5679,20.642975256800415,2019-11-05 23:35:11.766
298,5dc20730ea2717e8db2b567a,29.483475873116397,2019-11-05 23:35:12.772
299,5dc20731ea2717e8db2b567b,17.527384977500464,2019-11-05 23:35:13.768
300,5dc20732ea2717e8db2b567c,29.97498482354672,2019-11-05 23:35:14.770
301,5dc20733ea2717e8db2b567d,22.998766504601484,2019-11-05 23:35:15.770
302,5dc20734ea2717e8db2b567e,16.741712587958197,2019-11-05 23:35:16.771
303,5dc20735ea2717e8db2b567f,26.122258356119865,2019-11-05 23:35:17.771
304,5dc20736ea2717e8db2b5680,28.667815804649997,2019-11-05 23:35:18.770
305,5dc20737ea2717e8db2b5681,26.37404065697399,2019-11-05 23:35:19.772
306,5dc20738ea2717e8db2b5682,25.46218903239808,2019-11-05 23:35:20.772
307,5dc20739ea2717e8db2b5683,28.81152545919393,2019-11-05 23:35:21.773
308,5dc2073aea2717e8db2b5684,25.59708310015521,2019-11-05 23:35:22.779
309,5dc2073bea2717e8db2b5685,20.902528600246946,2019-11-05 23:35:23.774
310,5dc2073cea2717e8db2b5686,28.19816110278846,2019-11-05 23:35:24.775
311,5dc2073dea2717e8db2b5687,22.522086282053905,2019-11-05 23:35:25.778
312,5dc2073eea2717e8db2b5688,16.858830590211387,2019-11-05 23:35:26.777
313,5dc2073fea2717e8db2b5689,19.01770690081492,2019-11-05 23:35:27.777
314,5dc20740ea2717e8db2b568a,18.631266167675047,2019-11-05 23:35:28.778
315,5dc20741ea2717e8db2b568b,18.124686034501096,2019-11-05 23:35:29.778
316,5dc20742ea2717e8db2b568c,19.533136891500327,2019-11-05 23:35:30.779
317,5dc20743ea2717e8db2b568d,21.615210814311503,2019-11-05 23:35:31.781
318,5dc20744ea2717e8db2b568e,27.24130989561195,2019-11-05 23:35:32.781
319,5dc20745ea2717e8db2b568f,29.443709871604884,2019-11-05 23:35:33.782
320,5dc20746ea2717e8db2b5690,19.411458118974796,2019-11-05 23:35:34.782
321,5dc20747ea2717e8db2b5691,20.612821243746474,2019-11-05 23:35:35.783
322,5dc20748ea2717e8db2b5692,20.836635962853098,2019-11-05 23:35:36.783
323,5dc20749ea2717e8db2b5693,17.876829364297354,2019-11-05 23:35:37.783
324,5dc2074aea2717e8db2b5694,22.986671493040525,2019-11-05 23:35:38.785
325,5dc2074bea2717e8db2b5695,25.27020316035652,2019-11-05 23:35:39.786
326,5dc2074cea2717e8db2b5696,15.031163807055922,2019-11-05 23:35:40.785
327,5dc2074dea2717e8db2b5697,28.10636472796439,2019-11-05 23:35:41.785
328,5dc2074eea2717e8db2b5698,25.481992664880345,2019-11-05 23:35:42.786
